"term","estimate","std.error","statistic","p.value","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","KEGG","FDR"
"phenotypesmim",0.3164122521311577,1.387398764302213,0.22806150637613987,0.8200688026200111,"phenyllactate (PLA)",NA,"Phenylalanine and Tyrosine Metabolism","C05607",0.9999370776031612
"phenotypesmim",-0.6628608881493923,1.4590902732500146,-0.45429737988241065,0.6506092835177151,"phenylpyruvate",NA,"Phenylalanine and Tyrosine Metabolism","C00166",0.9999370776031612
"phenotypesmim",0.0651312526186346,1.415380249828432,0.046016787804217,0.96338956591593,"phosphatidylcholine (14:0/14:0, 16:0/12:0)",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",1.0099865144739752,1.334921847934861,0.7565884969494174,0.4510931809856912,"phosphatidylcholine (15:0/18:1, 17:0/16:1)*",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.4071565968533672,1.2766888209967109,0.3189160821001785,0.7504620443440564,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",1.0033705215840476,1.312286337420009,0.7645972475463713,0.44633009885131447,"phosphatidylcholine (18:0/20:2, 20:0/18:2)*",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.8835318595552812,0.9969971137321685,0.8861929963346229,0.37766113668776236,"phosphocholine",NA,"Phospholipid Metabolism","C00588",0.9999370776031612
"phenotypesmim",-0.40953115849470945,1.3033084100403727,-0.3142242890015751,0.7540119057275624,"phosphoethanolamine (PE)",NA,"Phospholipid Metabolism","C00346",0.9999370776031612
"phenotypesmim",0.10159134720116941,1.2473421608532902,0.08144625459599002,0.9352514983822338,"picolinate",NA,"Tryptophan Metabolism","C10164",0.9999370776031612
"phenotypesmim",0.5841820692933273,0.9940966108910875,0.5876512030049863,0.5581044525022417,"pipecolate",NA,"Lysine Metabolism","C00408",0.9999370776031612
"phenotypesmim",0.6502874164020369,1.0139104827904846,0.64136570973437,0.5227671980041202,"pregn steroid monosulfate*",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.0815202316422818,0.9946992562163985,-0.08195465225576376,0.9348482404922466,"pregnanediol-3-glucuronide",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.3032225958608928,0.5672153151641602,-0.5345811154149387,0.5941381099160286,"pregnanolone/allopregnanolone sulfate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",1.0631254789740188,1.1773795021206588,0.9029590519107482,0.3687394271143033,"pregnen-diol disulfate*",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.1321501453901961,1.2918786906338529,-0.10229299883053058,0.9187310215244363,"pregnenolone sulfate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.4343761832962934,1.2349488081359792,-0.35173618569010723,0.7257836741772148,"proline",NA,"Urea cycle; Arginine and Proline Metabolism","C00148",0.9999370776031612
"phenotypesmim",0.38521105636139585,1.0662058863897586,0.3612914365589794,0.7186514785572549,"prolylglycine",NA,"Dipeptide",NA,0.9999370776031612
"phenotypesmim",-0.07497189395265488,1.188994208408118,-0.06305488573660155,0.9498499341369909,"propionylcarnitine (C3)",NA,"Fatty Acid Metabolism (also BCAA Metabolism)","C03017",0.9999370776031612
"phenotypesmim",0.7739746093925819,1.1040794641312717,0.7010134999672076,0.48493905008063964,"propionylglycine (C3)",NA,"Fatty Acid Metabolism (also BCAA Metabolism)",NA,0.9999370776031612
"phenotypesmim",-0.3076868517170742,1.3128301080931726,-0.23436913110103463,0.8151824406422783,"propyl 4-hydroxybenzoate sulfate",NA,"Benzoate Metabolism",NA,0.9999370776031612
"phenotypesmim",0.5369736673585602,1.481501784708523,0.3624522581754478,0.717786700037301,"pyridoxal",NA,"Vitamin B6 Metabolism","C00250",0.9999370776031612
"phenotypesmim",0.312152018153003,1.4942238782321011,0.20890578895200582,0.8349510218990727,"pyridoxate",NA,"Vitamin B6 Metabolism","C00847",0.9999370776031612
"phenotypesmim",-0.10100211112086564,1.2357371740734515,-0.08173429855470395,0.9350230216121413,"pyroglutamylglutamine",NA,"Dipeptide",NA,0.9999370776031612
"phenotypesmim",0.317415052596072,1.3890309895072304,0.22851545789390737,0.819716898154986,"pyroglutamylvaline",NA,"Dipeptide",NA,0.9999370776031612
"phenotypesmim",0.12611679888109845,1.2350634436274768,0.10211361977542115,0.9188730332167585,"pyrraline",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",-1.1472570471322598,1.220037911155777,-0.9403454078287045,0.3493292007168882,"pyruvate",NA,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","C00022",0.9999370776031612
"phenotypesmim",0.8399435141620943,1.3978899905845008,0.6008652467787455,0.5493029597502608,"ribitol",NA,"Pentose Metabolism","C00474",0.9999370776031612
"phenotypesmim",0.6514996729344709,1.2214170975916987,0.5333965557048861,0.594954591751838,"ribonate (ribonolactone)",NA,"Pentose Metabolism","C01685",0.9999370776031612
"phenotypesmim",0.8110445490446115,1.12238943490852,0.7226052952919283,0.4716259996729357,"S-adenosylhomocysteine (SAH)",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00021",0.9999370776031612
"phenotypesmim",0.8705041143081077,1.2947371508644845,0.6723404157568815,0.5029331832528361,"S-allylcysteine",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",0.23423380712730082,1.3043388822486015,0.17958048350402303,0.8578489710315307,"S-methylcysteine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.6323486901387967,1.1958356955184881,-0.5287922851848172,0.598133107713629,"S-methylmethionine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C05319",0.9999370776031612
"phenotypesmim",0.08765695441007984,1.3308313495843012,0.06586631314137617,0.9476170883534099,"saccharin",NA,"Food Component/Plant","D01085",0.9999370776031612
"phenotypesmim",-0.5134843252826838,1.319938547782865,-0.38902138750716603,0.6980957968849011,"sebacate (decanedioate)",NA,"Fatty Acid, Dicarboxylate","C08277",0.9999370776031612
"phenotypesmim",-0.35544824444226336,1.2461924986703086,-0.2852273985130931,0.776065796067237,"serine",NA,"Glycine, Serine and Threonine Metabolism","C00065",0.9999370776031612
"phenotypesmim",0.711973100983526,1.214796133679121,0.586084431160684,0.5591526334342092,"spermidine",NA,"Polyamine Metabolism","C00315",0.9999370776031612
"phenotypesmim",0.058007902595805495,1.3597679129482545,0.04266014960599601,0.9660583688499614,"sphinganine",NA,"Sphingolipid Metabolism","C00836",0.9999370776031612
"phenotypesmim",0.5794531430648794,1.2327164341906653,0.4700619923553764,0.6393445675910736,"sphinganine-1-phosphate",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.6463398140943147,1.2066714492735184,-0.5356386069161132,0.5934096522140283,"sphingomyelin",NA,"Sphingolipid Metabolism","C00550",0.9999370776031612
"phenotypesmim",1.0445439522878481,1.2203807894877583,0.8559164166508096,0.3941108842267297,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.23501945778970967,1.1641559400469503,-0.2018797050335296,0.8404250203925977,"sphingomyelin (d18:1/18:1, d18:2/18:0)",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.7856888651354651,1.332251325281986,0.5897452306674682,0.5567050502701951,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.6950282416810992,1.2040798260993153,-0.5772277108343244,0.5650960165895783,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",1.1422667910730164,1.254698752876562,0.9103912699795225,0.3648274615632914,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.33094987168398854,1.2112508932562847,0.2732298267242342,0.7852457258615244,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.964754543129374,1.2282034227677332,0.7855006143488168,0.4340360035688473,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.8775131767904414,1.185206572889438,0.7403883819603995,0.4608167014388632,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",1.0402080612837883,1.3123656484562334,0.7926206103515506,0.42989424008565136,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.025160357341903885,1.3648478674347237,0.018434550796634648,0.9853292914129836,"sphingosine",NA,"Sphingolipid Metabolism","C00319",0.9999370776031612
"phenotypesmim",0.49468971782901777,1.2108226495480716,0.40855670978211067,0.6837473867233079,"sphingosine 1-phosphate",NA,"Sphingolipid Metabolism","C06124",0.9999370776031612
"phenotypesmim",-0.08829084130817605,1.2991999117901656,-0.06795785660616327,0.9459562469007206,"stachydrine",NA,"Food Component/Plant","C10172",0.9999370776031612
"phenotypesmim",0.9724992406448072,1.4435523721904855,0.6736847650141785,0.5020815892483432,"stearidonate (18:4n3)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C16300",0.9999370776031612
"phenotypesmim",-0.5765673063330282,1.37928867452083,-0.41801786455857753,0.6768393652710625,"succinate",NA,"TCA Cycle","C00042",0.9999370776031612
"phenotypesmim",0.5294409324013961,1.4039410095482368,0.37711052587014376,0.7068986254692764,"succinimide",NA,"Chemical","C07273",0.9999370776031612
"phenotypesmim",0.6080218465134365,1.3523659921919988,0.44959859241056255,0.6539827248082378,"tartronate (hydroxymalonate)",NA,"Bacterial/Fungal","C02287",0.9999370776031612
"phenotypesmim",-0.6938827774393599,1.1746743201599632,-0.5907022614956537,0.5560660618085376,"taurine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00245",0.9999370776031612
"phenotypesmim",0.9369414362155838,1.3754580124788145,0.6811850508813805,0.4973446931913781,"tauro-beta-muricholate",NA,"Primary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.17167717275426078,1.3209514852006692,0.12996478271734624,0.8968579926854394,"taurochenodeoxycholate",NA,"Primary Bile Acid Metabolism","C05465",0.9999370776031612
"phenotypesmim",0.26553745896369557,1.5115096451830001,0.17567698612439,0.8609065485277279,"taurocholate",NA,"Primary Bile Acid Metabolism","C05122",0.9999370776031612
"phenotypesmim",1.3071978450584756,1.342457233439722,0.9737351868625992,0.332561271696169,"taurocholenate sulfate",NA,"Secondary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.7281865990997635,1.1018908611528366,-0.6608518363950394,0.5102422574586585,"taurodeoxycholate",NA,"Secondary Bile Acid Metabolism","C05463",0.9999370776031612
"phenotypesmim",-0.5796663576760985,1.1232322520771127,-0.5160699014866811,0.6069563161614793,"taurolithocholate 3-sulfate",NA,"Secondary Bile Acid Metabolism","C03642",0.9999370776031612
"phenotypesmim",0.3607187047593446,1.249389329865775,0.28871601200411845,0.7734023725471465,"tauroursodeoxycholate",NA,"Secondary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.8293412758272477,1.288535560891719,0.643630879114667,0.5213030413460291,"theobromine",NA,"Xanthine Metabolism","C07480",0.9999370776031612
"phenotypesmim",-0.17923413784003106,1.181623625896911,-0.15168462606185912,0.8797443610107312,"theophylline",NA,"Xanthine Metabolism","C07130",0.9999370776031612
"phenotypesmim",0.32748443033463004,1.3957563373119506,0.23462865371281313,0.814981549659038,"thioproline",NA,"Chemical",NA,0.9999370776031612
"phenotypesmim",0.7973638263157717,1.1952196435239846,0.6671274444292306,0.5062427170561894,"threonate",NA,"Ascorbate and Aldarate Metabolism","C01620",0.9999370776031612
"phenotypesmim",-1.103065408086477,1.1237639568533646,-0.9815810529954659,0.3286990192441366,"thymol sulfate",NA,"Food Component/Plant","C09908",0.9999370776031612
"phenotypesmim",-0.8788224757515999,1.1859302544250134,-0.7410406071288638,0.4604229427249509,"thyroxine",NA,"Phenylalanine and Tyrosine Metabolism","C01829",0.9999370776031612
"phenotypesmim",0.6315125739428297,1.1811678447933822,0.5346510038573714,0.5940899541430134,"tigloylglycine",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9999370776031612
"phenotypesmim",0.3336859425368911,1.3129127655787924,0.2541569792641836,0.7999014208617882,"trans-urocanate",NA,"Histidine Metabolism","C00785",0.9999370776031612
"phenotypesmim",0.9968507654339976,1.2574766532449166,0.7927389847450652,0.429825578174284,"tricosanoyl sphingomyelin (d18:1/23:0)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.9287407144384118,1.3897562728838608,-0.6682759650447174,0.5055125638195141,"trigonelline (N'-methylnicotinate)",NA,"Nicotinate and Nicotinamide Metabolism","C01004",0.9999370776031612
"phenotypesmim",1.1021454058363933,1.274177820008835,0.864985552667014,0.3891378822940845,"tryptophan",NA,"Tryptophan Metabolism","C00078",0.9999370776031612
"phenotypesmim",-0.885181327870368,1.3185722191374514,-0.6713180476753957,0.5035813328442982,"tryptophan betaine ",NA,"Tryptophan Metabolism","C09213",0.9999370776031612
"phenotypesmim",-0.016803202723408586,0.43224816576687225,-0.0388739711447872,0.9690691533047975,"tyramine O-sulfate",NA,"Phenylalanine and Tyrosine Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.008167795236483423,1.2490184064705951,-0.006539371392903258,0.994795533068509,"uracil",NA,"Pyrimidine Metabolism, Uracil containing","C00106",0.9999370776031612
"phenotypesmim",0.5191016031858909,1.1752342669972824,0.4417005338962698,0.6596692193556055,"urate",NA,"Purine Metabolism, (Hypo)Xanthine/Inosine containing","C00366",0.9999370776031612
"phenotypesmim",-0.05458755616345592,1.2491939162058698,-0.04369822447523013,0.9652329714614739,"uridine",NA,"Pyrimidine Metabolism, Uracil containing","C00299",0.9999370776031612
"phenotypesmim",0.7693016134351542,1.1789844585177263,0.6525120902801007,0.5155831566037246,"valine",NA,"Leucine, Isoleucine and Valine Metabolism","C00183",0.9999370776031612
"phenotypesmim",0.0711255350660093,1.0498440497503057,0.06774866713101413,0.9461223483306627,"valylglutamine",NA,"Dipeptide",NA,0.9999370776031612
"phenotypesmim",0.8554200035151898,0.9319798193366323,0.9178524961238576,0.36092680734637517,"valylglycine",NA,"Dipeptide",NA,0.9999370776031612
"phenotypesmim",-0.25468886048803574,0.9932975075848801,-0.2564074293383565,0.7981683226888623,"vanillic alcohol sulfate",NA,"Phenylalanine and Tyrosine Metabolism",NA,0.9999370776031612
"phenotypesmim",0.531386994512667,1.1654308928121493,0.45595753278038337,0.6494191259852078,"vanillylmandelate (VMA)",NA,"Phenylalanine and Tyrosine Metabolism","C05584",0.9999370776031612
"phenotypesmim",0.3098396774586937,1.3478248577632483,0.2298812606653367,0.8186583466061277,"X - 02249",NA,".",NA,0.9999370776031612
"phenotypesmim",-1.0498337503899187,1.2776688024365028,-0.8216790989870734,0.413234010111466,"X - 02269",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7214668581733069,1.2916336067249024,-0.558569283438417,0.577716903546976,"X - 07765",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7295588032360819,1.3344129677844359,-0.5467264039313027,0.5857968989791611,"X - 10458",NA,".",NA,0.9999370776031612
"phenotypesmim",1.3131203623870944,1.3444003611300759,0.9767331223292084,0.3310819914277725,"X - 11299",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.18775793095824253,1.4934656673055478,-0.12571961650580696,0.90020882909622,"X - 11305",NA,".",NA,0.9999370776031612
"phenotypesmim",0.022310938972007446,1.1876861575450475,0.018785214284322598,0.9850502568770232,"X - 11308",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.12034006597183299,1.4713181940263826,-0.08179064627924743,0.9349783271727073,"X - 11315",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7919829527349207,1.4429821409026748,-0.5488515278778754,0.5843430845293899,"X - 11357",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.26235800161414835,1.04742216059764,-0.2504797124632647,0.8027354776738893,"X - 11378",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.8916489888505059,1.2684273292692723,-0.7029563052415274,0.48373275533501714,"X - 11381",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7115814917858895,0.8525992917677337,-0.8346024898877578,0.4059510150436897,"X - 11407",NA,".",NA,0.9999370776031612
"phenotypesmim",0.42889737157139074,1.1441503206876538,0.3748610333942975,0.708565653114374,"X - 11440",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.22178666399393832,1.2989127721921778,-0.17074792760689272,0.8647704597357948,"X - 11441",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.41557462441535314,1.288771231366739,-0.32245802381438726,0.7477857168402882,"X - 11442",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.06390737436420958,1.1963471067021954,-0.05341875615044049,0.957505907792126,"X - 11444",NA,".",NA,0.9999370776031612
"phenotypesmim",1.1907955823052907,1.4272884173647462,0.8343062045608829,0.4061171106523175,"X - 11452",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.6595287135274656,1.2524289549417824,-0.5265997012645902,0.599649484088329,"X - 11470",NA,".",NA,0.9999370776031612
"phenotypesmim",1.1823258621516584,1.3257561368712394,0.8918124753636262,0.3746559115637591,"X - 11478",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.2796592293150153,1.1483404419565464,-0.24353338008241784,0.8080961562804547,"X - 11491",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.51921296967922,1.3497425350551628,-0.38467556307544254,0.7013029178200434,"X - 11522",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.11441753025130356,1.3236524489615016,-0.0864407649765406,0.9312906308987985,"X - 11530",NA,".",NA,0.9999370776031612
"phenotypesmim",0.7231845103271697,1.1931240744782297,0.6061268277093719,0.5458178183831608,"X - 11540",NA,".",NA,0.9999370776031612
"phenotypesmim",0.23342418118484867,1.3683312013119122,0.1705904103926367,0.8648939928505863,"X - 11632",NA,".",NA,0.9999370776031612
"phenotypesmim",0.11964255845688962,0.9837023032784767,0.1216247619408287,0.9034427324930976,"X - 11795",NA,".",NA,0.9999370776031612
"phenotypesmim",0.29694202161362454,1.213062610947424,0.24478705297965403,0.807127977181996,"X - 11838",NA,".",NA,0.9999370776031612
"phenotypesmim",0.2714366362086968,1.0815491378030966,0.2509702303124703,0.8023572840955324,"X - 11847",NA,".",NA,0.9999370776031612
"phenotypesmim",0.040273067342909544,0.8202243481580176,0.049100063212401575,0.9609384749868558,"X - 11849",NA,".",NA,0.9999370776031612
"phenotypesmim",0.2595887764689938,1.40460393784989,0.18481279275520304,0.8537539477877046,"X - 11852",NA,".",NA,0.9999370776031612
"phenotypesmim",0.18478219933242107,0.6072965881540483,0.3042701094272388,0.7615607585063044,"X - 11858",NA,".",NA,0.9999370776031612
"phenotypesmim",1.1584702592603238,1.254705019792967,0.9233008882450136,0.3580952849212321,"X - 11880",NA,".",NA,0.9999370776031612
"phenotypesmim",0.9634650643425228,1.3878768502088084,0.6942006880492083,0.48918219133466045,"X - 12007",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.5899579740751428,1.352524847025418,-0.4361901190744304,0.6636485248043418,"X - 12026",NA,".",NA,0.9999370776031612
"phenotypesmim",0.30653497452599227,1.2220794159985142,0.250830650212314,0.8024648968010886,"X - 12063",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.3851813420393,1.2331183917537853,-0.3123636340315071,0.7554211648892234,"X - 12101",NA,".",NA,0.9999370776031612
"phenotypesmim",1.0202957641501214,1.350499220364419,0.7554952633551351,0.4517456230065685,"X - 12104",NA,".",NA,0.9999370776031612
"phenotypesmim",0.7703507619760367,1.1044785815031228,0.6974791316710188,0.48713778781326267,"X - 12117",NA,".",NA,0.9999370776031612
"phenotypesmim",0.15414927804139444,1.4380907509671583,0.107190229780509,0.9148549898380145,"X - 12126",NA,".",NA,0.9999370776031612
"phenotypesmim",0.22425505286214914,1.1861698789501405,0.1890581246765713,0.850434305917604,"X - 12127",NA,".",NA,0.9999370776031612
"phenotypesmim",0.5825153646026136,1.2142844416523981,0.47971903832509516,0.632485316473252,"X - 12170",NA,".",NA,0.9999370776031612
"phenotypesmim",0.7564616560926494,1.0400425591829496,0.7273372127068728,0.46873596207846646,"X - 12193",NA,".",NA,0.9999370776031612
"phenotypesmim",0.12541622294747723,1.2412206647090496,0.10104264818768195,0.9197209597804102,"X - 12212",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.34417025249814837,1.368986389189741,-0.2514051675136461,0.802021982992484,"X - 12221",NA,".",NA,0.9999370776031612
"phenotypesmim",1.1764200177062838,1.4119502107874389,0.8331880322112769,0.4067443217313311,"X - 12231",NA,".",NA,0.9999370776031612
"phenotypesmim",0.7860593756152208,1.064484272011373,0.7384415122732997,0.46199319366180236,"X - 12263",NA,".",NA,0.9999370776031612
"phenotypesmim",0.8965273830253521,1.2176360627461496,0.7362851762154636,0.46329825079805,"X - 12306",NA,".",NA,0.9999370776031612
"phenotypesmim",0.52808068007274,1.3528984006647997,0.39033284377692135,0.6971290424196324,"X - 12407",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7679127746091926,1.37319183088777,-0.5592174067280433,0.5772762520747319,"X - 12410",NA,".",NA,0.9999370776031612
"phenotypesmim",0.3013475503770349,1.235485344760323,0.2439102589561632,0.8078050710506013,"X - 12411",NA,".",NA,0.9999370776031612
"phenotypesmim",0.9524031353225003,1.350930810320199,0.7049977156837224,0.48246701911799583,"X - 12456",NA,".",NA,0.9999370776031612
"phenotypesmim",0.5186535686235453,1.2619327551820942,0.41099937099953054,0.6819612838380847,"X - 12459",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.4160900236258093,1.4645999454570755,-0.28409807395968123,0.7769285671752151,"X - 12472",NA,".",NA,0.9999370776031612
"phenotypesmim",0.39689424507537546,1.0911655825031146,0.36373420445035215,0.7168321135840674,"X - 12543",NA,".",NA,0.9999370776031612
"phenotypesmim",0.6531961872423186,1.2822502539773482,0.5094139659681891,0.6115957258932598,"X - 12544",NA,".",NA,0.9999370776031612
"phenotypesmim",0.4888214008221764,1.1496669894364235,0.42518521042497776,0.671624433857379,"X - 12565",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.4672676288424624,1.289194942700546,-0.3624491637111543,0.7177890048363162,"X - 12680",NA,".",NA,0.9999370776031612
"phenotypesmim",0.35232862344960236,1.1728762275378288,0.3003971051482827,0.7645041727667816,"X - 12701",NA,".",NA,0.9999370776031612
"phenotypesmim",0.34902058573659744,1.3062268635523326,0.26719752554117815,0.7898729062473444,"X - 12712",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.4509776385377915,1.1565583417925513,-0.3899307300302903,0.6974254120289345,"X - 12714",NA,".",NA,0.9999370776031612
"phenotypesmim",0.6621766431240484,1.1955471239922857,0.5538691280631789,0.5809172836540228,"X - 12718",NA,".",NA,0.9999370776031612
"phenotypesmim",0.10175457815834274,1.022210160604085,0.09954369666821732,0.9209078888016775,"X - 12729",NA,".",NA,0.9999370776031612
"phenotypesmim",0.3441202300773325,1.2364741958803491,0.27830765188943113,0.7813566484744516,"X - 12731",NA,".",NA,0.9999370776031612
"phenotypesmim",0.43892458023481984,1.2497120673419047,0.3512205664848845,0.7261692347828033,"X - 12739",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.06221094766017346,1.1438173879436362,-0.054388880878980854,0.9567349446373967,"X - 12740",NA,".",NA,0.9999370776031612
"phenotypesmim",0.045344195274749935,0.4212805673641039,0.1076341962755664,0.9145037020115985,"X - 12753",NA,".",NA,0.9999370776031612
"phenotypesmim",1.0156733620246,1.1309126583245954,0.8981006221375945,0.3713109395833595,"X - 12798",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.24796864956782663,1.036915315624831,-0.23914069532129933,0.8114908582944749,"X - 12812",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7831872599866173,1.221190199559524,-0.6413311049082349,0.5227895824349229,"X - 12816",NA,".",NA,0.9999370776031612
"phenotypesmim",0.38145975433094703,1.1558636333968304,0.3300214171544789,0.7420810966891591,"X - 12819",NA,".",NA,0.9999370776031612
"phenotypesmim",0.870292721699398,1.2119829278620853,0.7180734164585781,0.47440318790475733,"X - 12822",NA,".",NA,0.9999370776031612
"phenotypesmim",0.7325580614123977,1.1519711084397177,0.6359170434444382,0.5262978601169117,"X - 12830",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.46403375485656195,1.2462253035894437,-0.3723514147241494,0.7104271257524089,"X - 12846",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.23383790221811576,1.2687573132949914,-0.18430467337432202,0.8541514497278042,"X - 12849",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.3131990554861379,1.1989323348672714,-0.261231636163029,0.7944565550942078,"X - 12851",NA,".",NA,0.9999370776031612
"phenotypesmim",0.9020067975821942,1.3873980345857038,0.6501427673216691,0.517105862619363,"X - 12906",NA,".",NA,0.9999370776031612
"phenotypesmim",0.17809317949094186,1.492344147316984,0.11933787512158457,0.9052495084135765,"X - 13431",NA,".",NA,0.9999370776031612
"phenotypesmim",0.06611868519941357,1.277222645298099,0.05176754847153662,0.9588182235096401,"X - 13529",NA,".",NA,0.9999370776031612
"phenotypesmim",0.6078145371934466,1.2422179228993515,0.4892978325210444,0.6257132060876134,"X - 13553",NA,".",NA,0.9999370776031612
"phenotypesmim",0.30050778826129143,1.2115099461730292,0.24804401252383326,0.8046141168610652,"X - 13689",NA,".",NA,0.9999370776031612
"phenotypesmim",-1.1370620204708612,1.3129538114857937,-0.86603352724504,0.38856574127851484,"X - 13703",NA,".",NA,0.9999370776031612
"phenotypesmim",0.038296591696114206,1.0950621305139907,0.03497207202128238,0.9721724272074277,"X - 13722",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.4973680290761018,0.6948790967972597,-0.7157619668925163,0.4758231758431436,"X - 13726",NA,".",NA,0.9999370776031612
"phenotypesmim",0.3340000410989065,1.3220024044226844,0.25264707536198744,0.8010647772546118,"X - 13729",NA,".",NA,0.9999370776031612
"phenotypesmim",0.4885150763140014,1.1974841590493652,0.40795118049980217,0.6841904354295143,"X - 13835",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7022586499869926,0.8951979331179896,-0.7844730466937226,0.43463567593403907,"X - 13846",NA,".",NA,0.9999370776031612
"phenotypesmim",0.47619293438696764,1.0109581742843798,0.4710312914023838,0.6386546610613995,"X - 14095",NA,".",NA,0.9999370776031612
"phenotypesmim",0.27423096824279636,0.5932521845591769,0.46225024598361475,0.6449161662113341,"X - 14364",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.6448416237585198,1.3028083673187028,-0.494962758863502,0.6217231456123278,"X - 14568",NA,".",NA,0.9999370776031612
"phenotypesmim",0.1591683330293316,1.0991549701877903,0.14480972869743539,0.8851555012272982,"X - 14626",NA,".",NA,0.9999370776031612
"phenotypesmim",0.6489139331745013,1.2568345403173753,0.5163081633725931,0.6067905358703289,"X - 14658",NA,".",NA,0.9999370776031612
"phenotypesmim",-0.7217051719127856,1.4835182828605722,-0.48648215546165585,0.6277005712204218,"X - 14662",NA,".",NA,0.9999370776031612
"phenotypesmim",0.030466534032603666,1.097099180921644,0.027770081832537274,0.9779014307840037,"X - 14838",NA,".",NA,0.9999370776031612
