"estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","BIOCHEMICAL","SUPER_PATHWAY.x","SUB_PATHWAY.x","KEGG.x","FDR","PATHWAY_SORTORDER","SUPER_PATHWAY.y","SUB_PATHWAY.y","COMP_ID","PLATFORM","RI","MASS","CAS","PUBCHEM","KEGG.y","Group HMDB"
0.054394126475137416,0.32897058239523025,0.27457645592009283,0.31735336481117216,0.7530308122172804,32.09623055587986,-0.29469365857410856,0.4034819115243834,"Welch Two Sample t-test","two.sided","X - 16124",NA,".",NA,0.9380577543999551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.05334174635514444,0.26895897243415884,0.3223007187893033,-0.3232997997294925,0.7484855005604233,33.371012403786374,-0.3888779316343998,0.282194438924111,"Welch Two Sample t-test","two.sided","X - 21795",NA,".",NA,0.9380577543999551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.07019076844219324,0.29191665660318566,0.3621074250453789,-0.33545007896766404,0.739707020418524,28.91898211231748,-0.49819398159529166,0.3578124447109052,"Welch Two Sample t-test","two.sided","X - 23314",NA,".",NA,0.9380577543999551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0832452834310634,0.1448008010135723,0.06155551758250889,0.3383946076655974,0.7376294012337175,27.569975455393443,-0.42101847678735477,0.5875090436494815,"Welch Two Sample t-test","two.sided","X - 23739",NA,".",NA,0.9380577543999551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.07114653890645051,0.2728112259971915,0.343957764903642,-0.31471242199071675,0.7553055167768996,28.094011839977505,-0.5341568950649743,0.39186381725207337,"Welch Two Sample t-test","two.sided","X - 24845",NA,".",NA,0.9380577543999551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.05994797079766065,0.24712023177928974,0.3070682025769504,-0.3106015178500371,0.7582313644516994,30.283046289598488,-0.4539644683431885,0.3340685267478672,"Welch Two Sample t-test","two.sided","N-acetyl-cadaverine",NA,"Lysine Metabolism",NA,0.9383318729277538,106,"Amino Acid","Lysine Metabolism",43530,"LC/MS Pos Early",2385,145.1335,"32343-73-0","189087",NA,"HMDB02284"
-0.06577873953074889,0.17844693221504343,0.24422567174579232,-0.3087408553684079,0.7597207402944998,29.066652848814634,-0.5014814549544444,0.3699239758929466,"Welch Two Sample t-test","two.sided","acesulfame",NA,"Food Component/Plant",NA,0.938360818528698,3836,"Xenobiotics","Food Component/Plant",48569,"LC/MS Neg",1581,161.9867,"55589-62-3","36573",NA,"HMDB33585"
0.04591901813260446,0.2575766644914532,0.21165764635884876,0.307904933206324,0.7598995585631174,36.612931960932876,-0.25636253565957534,0.3482005719247842,"Welch Two Sample t-test","two.sided","prolylglycine",NA,"Dipeptide",NA,0.938360818528698,718,"Peptide","Dipeptide",40703,"LC/MS Pos Early",2136,173.0921,"2578-57-6","6426709",NA,"HMDB11178"
0.049848432843299595,0.2022092444970051,0.1523608116537055,0.30655700373935035,0.7610350137481925,34.278581726342,-0.28051063900273177,0.38020750468933096,"Welch Two Sample t-test","two.sided","X - 21411",NA,".",NA,0.938746973715338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.05458798921239884,0.03610600929444553,0.09069399850684437,-0.29958004995000953,0.7664373520062717,31.95783022266522,-0.42576707806696723,0.3165910996421695,"Welch Two Sample t-test","two.sided","2'-deoxyuridine",NA,"Pyrimidine Metabolism, Uracil containing","C00526",0.9400672980145779,3300,"Nucleotide","Pyrimidine Metabolism, Uracil containing",1412,"LC/MS Neg",1586,111.02,"951-78-0","13712","C00526","HMDB00012"
0.04419956223358684,0.413518778749424,0.36931921651583716,0.30392186697216117,0.7629632093401425,35.47032456279567,-0.2509005253965353,0.3392996498637089,"Welch Two Sample t-test","two.sided","5alpha-androstan-3alpha,17beta-diol disulfate",NA,"Steroid",NA,0.9400672980145779,2473,"Lipid","Steroid",37184,"LC/MS Neg",4275,225.0697,NA,NA,NA,NA
0.061691313731790764,0.2509421167116159,0.18925080297982516,0.2993963475576153,0.7667488557419391,29.33276820522972,-0.3595254419186338,0.48290806938221537,"Welch Two Sample t-test","two.sided","caffeine",NA,"Xanthine Metabolism","C07481",0.9400672980145779,3521,"Xenobiotics","Xanthine Metabolism",569,"LC/MS Pos Early",2106,195.0877,"58-08-2","2519","C07481","HMDB01847"
0.08060524845371674,0.17165804995523748,0.09105280150152074,0.29984513976457855,0.766608339911594,26.803644367210797,-0.47116296936254404,0.6323734662699775,"Welch Two Sample t-test","two.sided","dehydroisoandrosterone sulfate (DHEA-S)",NA,"Steroid","C04555",0.9400672980145779,2443,"Lipid","Steroid",32425,"LC/MS Neg",4745,367.1585,"651-48-9","12594","C04555","HMDB01032"
-0.06715790808130662,0.3198220254642654,0.38697993354557203,-0.3000604718731704,0.7663446920500373,28.03543025897189,-0.5255951883315392,0.3912793721689259,"Welch Two Sample t-test","two.sided","X - 12730",NA,".",NA,0.9400672980145779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.06458386130571085,0.1149005367842464,0.17948439808995725,-0.2990292370948622,0.7670487769076003,29.019975113549787,-0.5062961155214664,0.37712839291004463,"Welch Two Sample t-test","two.sided","X - 16397",NA,".",NA,0.9400672980145779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0552575063970053,0.19476264842709706,0.13950514203009176,0.2956330304414877,0.7694749977823128,31.104447182217616,-0.3259011577477058,0.43641617054171633,"Welch Two Sample t-test","two.sided","1-eicosenoyl-GPC (20:1)*",NA,"Lysolipid",NA,0.9410192630971264,1917,"Lipid","Lysolipid",44560,"LC/MS Pos Late",1630,550.3867,NA,NA,NA,"HMDB10391"
-0.04598439413207958,0.0973198721260583,0.14330426625813789,-0.29531143625030437,0.7694487140172318,36.08175879854336,-0.3617640266296039,0.2697952383654448,"Welch Two Sample t-test","two.sided","palmitoyl dihydrosphingomyelin (d18:0/16:0)*",NA,"Sphingolipid Metabolism",NA,0.9410192630971264,2235,"Lipid","Sphingolipid Metabolism",52434,"LC/MS Pos Late",2290,705.5905,NA,"9939965",NA,NA
0.04230711589688696,0.1091058347091342,0.06679871881224723,0.2893636690338489,0.7738570325431582,38.46627063377345,-0.25355655942325245,0.3381707912170264,"Welch Two Sample t-test","two.sided","2-hydroxypalmitate",NA,"Fatty Acid, Monohydroxy",NA,0.9428673809387925,1398,"Lipid","Fatty Acid, Monohydroxy",35675,"LC/MS Neg",5511.2,271.2279,"764-67-0","92836",NA,"HMDB31057"
-0.04509029295303038,0.20294075085964616,0.24803104381267654,-0.28896421139095907,0.77429161782616,35.456014930815584,-0.3617249857389244,0.2715443998328637,"Welch Two Sample t-test","two.sided","kynurenate",NA,"Tryptophan Metabolism","C01717",0.9428673809387925,236,"Amino Acid","Tryptophan Metabolism",1417,"LC/MS Neg",2224,188.0353,"492-27-3","3845","C01717","HMDB00715"
-0.056162419703621624,0.2827663991893108,0.3389288188929324,-0.29036780963340936,0.7735271934548194,30.082636111800223,-0.45112958983233514,0.33880475042509184,"Welch Two Sample t-test","two.sided","N-acetylglycine",NA,"Glycine, Serine and Threonine Metabolism",NA,0.9428673809387925,2,"Amino Acid","Glycine, Serine and Threonine Metabolism",27710,"LC/MS Pos Early",826,118.0499,"543-24-8","10972",NA,"HMDB00532"
0.05255260785875998,0.3367399713143016,0.28418736345554163,0.28943324687164956,0.7741830820939513,30.89937359842753,-0.3178122361489541,0.42291745186647406,"Welch Two Sample t-test","two.sided","palmitoleate (16:1n7)",NA,"Long Chain Fatty Acid","C08362",0.9428673809387925,1110,"Lipid","Long Chain Fatty Acid",33447,"LC/MS Neg",5475,253.2173,"373-49-9","445638","C08362","HMDB03229"
-0.08655755094226741,0.16604180815624447,0.2525993590985119,-0.2849042606049643,0.7779736179966672,26.011459184093166,-0.711040241894103,0.5379251400095681,"Welch Two Sample t-test","two.sided","1-methylxanthine",NA,"Xanthine Metabolism","C16358",0.9441552815848971,3531,"Xenobiotics","Xanthine Metabolism",34389,"LC/MS Neg",1568.8,165.0418,"6136-37-4","80220","C16358","HMDB10738"
-0.052508668783064406,0.0297955475294858,0.08230421631255021,-0.2852435301437142,0.7773100897835532,31.75059922450251,-0.42759033137269326,0.32257299380656446,"Welch Two Sample t-test","two.sided","gulonate*",NA,"Ascorbate and Aldarate Metabolism",NA,0.9441552815848971,3385,"Cofactors and Vitamins","Ascorbate and Aldarate Metabolism",46957,"LC/MS Polar",2750,195.051,"20246-53-1","9794176","C00257","HMDB03290"
0.06587254591173633,0.18327632423929738,0.11740377832756105,0.28439471379528175,0.7781930889445535,28.101757630357422,-0.4085096352958102,0.5402547271192829,"Welch Two Sample t-test","two.sided","oleoyl ethanolamide",NA,"Endocannabinoid",NA,0.9441552815848971,1531,"Lipid","Endocannabinoid",38102,"LC/MS Pos Late",1661,326.3054,"11-58-0;111-58-0","5283454",NA,"HMDB02088"
0.06614486882711897,0.16247154671582154,0.09632667788870257,0.2826961866462348,0.7794866566634295,28.033306718957192,-0.4131129920510156,0.5454027297052535,"Welch Two Sample t-test","two.sided","propionylcarnitine (C3)",NA,"Fatty Acid Metabolism (also BCAA Metabolism)","C03017",0.9441552815848971,1319,"Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",32452,"LC/MS Pos Early",2590,218.1387,"17298-37-2","107738","C03017","HMDB00824"
-0.0781310157209465,0.2925390376168017,0.3706700533377482,-0.28366427640644465,0.7788800483478201,26.40475951003607,-0.6438732797334565,0.4876112482915635,"Welch Two Sample t-test","two.sided","X - 22147",NA,".",NA,0.9441552815848971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.03568555753170696,0.23417289779026468,0.19848734025855772,0.27943230372681543,0.781209625897569,44.43611602542221,-0.22162035732573912,0.2929914723891531,"Welch Two Sample t-test","two.sided","linolenate (18:3n3 or 3n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C06426",0.9452387944317353,1153,"Lipid","Polyunsaturated Fatty Acid (n3 and n6)",34035,"LC/MS Neg",5450,277.2173,NA,"5280934","C06426","HMDB03073"
-0.0456211051422416,0.2156954027339164,0.261316507876158,-0.27731850039331907,0.7832235899089763,33.82167430046693,-0.3800064756292676,0.28876426534478444,"Welch Two Sample t-test","two.sided","1-(1-enyl-oleoyl)-GPE (P-18:1)*",NA,"Lysoplasmalogen",NA,0.9456699641123196,2098,"Lipid","Lysoplasmalogen",44621,"LC/MS Pos Late",1566,464.3136,NA,NA,NA,NA
0.05954974016370673,0.14565213521731515,0.08610239505360842,0.2780244779891892,0.7829597167127191,29.096440306247487,-0.3784525621621853,0.4975520424895988,"Welch Two Sample t-test","two.sided","2-aminobutyrate",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C02261",0.9456699641123196,360,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",42374,"LC/MS Pos Early",2059,104.0706,"1492-24-6","439691","C02261","HMDB00650"
0.055914607850831646,0.12300561769667706,0.06709100984584541,0.27544309336474676,0.7848705059784495,29.899629487493403,-0.35872254622804084,0.4705517619297041,"Welch Two Sample t-test","two.sided","X - 24544",NA,".",NA,0.9466567096420835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.043956443516585536,0.24126944062751013,0.28522588414409566,-0.27371857229187396,0.7859418669073107,34.31325348752412,-0.37020471798086896,0.2822918309476979,"Welch Two Sample t-test","two.sided","docosapentaenoate (DPA; 22:5n3)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C16513",0.9469479093360523,1146,"Lipid","Polyunsaturated Fatty Acid (n3 and n6)",32504,"LC/MS Neg",5571,329.2486,"2234-74-4","6441454","C16513","HMDB01976"
-0.03358085734057109,0.30892403790528233,0.3425048952458534,-0.27141221269745136,0.7873169017204655,44.94054158731052,-0.28278772912410477,0.21562601444296256,"Welch Two Sample t-test","two.sided","X - 24747",NA,".",NA,0.9476039924715729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.047269181167443775,0.2173629773503668,0.2646321585178106,-0.27021080526740104,0.788716555573456,32.31099052804756,-0.40346455625131633,0.3089261939164288,"Welch Two Sample t-test","two.sided","X - 23297",NA,".",NA,0.9482882928443764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.040161898006967234,0.21292735288097547,0.2530892508879427,-0.26304614034046214,0.7940102545458299,36.107478223647334,-0.34977939184209583,0.26945559582816137,"Welch Two Sample t-test","two.sided","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)",NA,"Phospholipid Metabolism",NA,0.9496495811706414,1647,"Lipid","Phospholipid Metabolism",52447,"LC/MS Pos Late",2424,768.5538,NA,"5289133",NA,"HMDB09003"
-0.051339386499655415,0.11802293124722621,0.16936231774688162,-0.2676517008699138,0.7907501499234116,30.826879213864594,-0.4426360126819845,0.33995723968267366,"Welch Two Sample t-test","two.sided","creatinine",NA,"Creatine Metabolism","C00791",0.9496495811706414,399,"Amino Acid","Creatine Metabolism",513,"LC/MS Pos Early",2055,114.0662,"60-27-5","588","C00791","HMDB00562"
0.048448609909512164,0.3127251979501005,0.26427658804058834,0.26420643380964576,0.793376570547899,30.87392238773644,-0.3256071886474845,0.42250440846650883,"Welch Two Sample t-test","two.sided","X - 12212",NA,".",NA,0.9496495811706414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.054017478997835044,0.19800261350872012,0.25202009250655516,-0.26519533586371197,0.7926949016456492,29.63678520107033,-0.4702206214160978,0.3621856634204277,"Welch Two Sample t-test","two.sided","X - 15666",NA,".",NA,0.9496495811706414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.033642632119685434,0.21182710873540941,0.24546974085509485,-0.2639650706772051,0.7930170503391261,44.810092626039,-0.2903723052147909,0.22308704097542004,"Welch Two Sample t-test","two.sided","X - 21285",NA,".",NA,0.9496495811706414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.058178466649290966,0.18274311832662746,0.24092158497591842,-0.2581839558846828,0.798128213932739,28.378441993629643,-0.5194837765089586,0.40312684321037673,"Welch Two Sample t-test","two.sided","bilirubin (E,Z or Z,E)*",NA,"Hemoglobin and Porphyrin Metabolism",NA,0.9511494001770335,3425,"Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism",47886,"LC/MS Pos Late",1270,585.2708,NA,"5799469",NA,"HMDB00488"
-0.04399344209294409,0.14772654982349578,0.19171999191643987,-0.2572196083612945,0.7985987075982455,33.15959072367246,-0.3919022570907641,0.3039153729048759,"Welch Two Sample t-test","two.sided","methionine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00073",0.9511494001770335,326,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",1302,"LC/MS Pos Early",2526,150.0583,"63-68-3","6137","C00073","HMDB00696"
-0.07540101806063049,0.1417456447053228,0.2171466627659533,-0.2597594496329338,0.7970718702091124,26.302182086892675,-0.6717311798457185,0.5209291437244575,"Welch Two Sample t-test","two.sided","palmitoleoylcarnitine (C16:1)*",NA,"Fatty Acid Metabolism(Acyl Carnitine)",NA,0.9511494001770335,1348,"Lipid","Fatty Acid Metabolism(Acyl Carnitine)",53223,"LC/MS Pos Late",1357,398.3265,NA,"71464547",NA,NA
-0.02676996997695133,0.1276482118442664,0.15441818182121772,-0.2562513344387551,0.7985210339569425,68.83720711104253,-0.23518598552405612,0.18164604557015346,"Welch Two Sample t-test","two.sided","X - 21803",NA,".",NA,0.9511494001770335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.05310779142409977,0.25292204432344856,0.30602983574754833,-0.2554605381239919,0.8001604745821451,29.164916883027633,-0.4781869747867827,0.3719713919385832,"Welch Two Sample t-test","two.sided","pyroglutamine*",NA,"Glutamate Metabolism",NA,0.9520157471305815,49,"Amino Acid","Glutamate Metabolism",46225,"LC/MS Pos Early",1900,129.0659,"2353-44-8","134508",NA,NA
-0.05574031197957202,0.0911614901772966,0.14690180215686863,-0.25358448244685017,0.8016161755619224,28.832009228558025,-0.5054152939153697,0.3939346699562256,"Welch Two Sample t-test","two.sided","X - 13553",NA,".",NA,0.9527542253293265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.05656219991808764,0.28652652417065183,0.34308872408873947,-0.24825306943093173,0.8057520097680728,27.973875904805293,-0.5232927396825208,0.41016833984634554,"Welch Two Sample t-test","two.sided","theobromine",NA,"Xanthine Metabolism","C07480",0.9556788390284522,3523,"Xenobiotics","Xanthine Metabolism",18392,"LC/MS Pos Early",1600,181.072,"83-67-0","5429","C07480","HMDB02825"
-0.047033047872357986,0.14031675204308813,0.18734979991544612,-0.24894333614185496,0.8050440615667738,31.04828361740922,-0.4323355398741477,0.3382694441294317,"Welch Two Sample t-test","two.sided","urea",NA,"Urea cycle; Arginine and Proline Metabolism","C00086",0.9556788390284522,368,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",1670,"LC/MS Pos Early",700,121.072,"57-13-6","1176","C00086","HMDB00294"
-0.06746723690843306,0.15504314558377855,0.2225103824922116,-0.24464853656178134,0.8086042675450961,26.624619953028304,-0.6336783362771342,0.4987438624602681,"Welch Two Sample t-test","two.sided","gamma-glutamylglutamate",NA,"Gamma-glutamyl Amino Acid","C05282",0.9560802790351861,442,"Peptide","Gamma-glutamyl Amino Acid",36738,"LC/MS Pos Early",1775,277.103,"1116-22-9","92865","C05282","HMDB11737"
0.04703195180258399,0.10481618892055787,0.05778423711797388,0.2448978227825195,0.8081571513814615,30.85186560697559,-0.3447272225137643,0.43879112611893223,"Welch Two Sample t-test","two.sided","proline",NA,"Urea cycle; Arginine and Proline Metabolism","C00148",0.9560802790351861,377,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",1898,"LC/MS Pos Early",1603,116.0706,"147-85-3","145742","C00148","HMDB00162"
-0.048244045472490074,0.11936020051092154,0.16760424598341161,-0.245045670847221,0.8080690231257797,30.375673570015092,-0.4501136730211324,0.35362558207615225,"Welch Two Sample t-test","two.sided","tricosanoyl sphingomyelin (d18:1/23:0)*",NA,"Sphingolipid Metabolism",NA,0.9560802790351861,2240,"Lipid","Sphingolipid Metabolism",52436,"LC/MS Pos Late",3200,801.6844,NA,NA,NA,"HMDB12105"
-0.05767281814209954,0.2301086252283472,0.28778144337044675,-0.2404847108619642,0.8117300061266911,27.62917913863013,-0.5492171062354182,0.4338714699512191,"Welch Two Sample t-test","two.sided","sarcosine",NA,"Glycine, Serine and Threonine Metabolism","C00213",0.9580124165716039,4,"Amino Acid","Glycine, Serine and Threonine Metabolism",1516,"LC/MS Pos Early",1280,90.055,"107-97-1","1088","C00213","HMDB00271"
-0.04129832141572112,0.24978875982864465,0.2910870812443658,-0.23989646126083702,0.8119176221075731,32.490671264334615,-0.39175006179616223,0.30915341896472004,"Welch Two Sample t-test","two.sided","X - 18913",NA,".",NA,0.9580124165716039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.03559581479201854,0.13379136258793964,0.16938717737995818,-0.2369035072669283,0.8140309811389258,37.212535814184605,-0.3399816403653184,0.26879001078128134,"Welch Two Sample t-test","two.sided","cystine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00491",0.9592194067425084,349,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",56,"LC/MS Polar",3424,239.0166,"56-89-3","67678","C00491","HMDB00192"
-0.0508529767786961,0.16481861375170823,0.21567159053040433,-0.23661173872060653,0.8146219151038481,28.990568928705418,-0.49042324389091396,0.38871729033352176,"Welch Two Sample t-test","two.sided","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",NA,"Sphingolipid Metabolism",NA,0.9592194067425084,2253,"Lipid","Sphingolipid Metabolism",52435,"LC/MS Pos Late",2845,799.6687,NA,NA,NA,NA
-0.03916610971865436,0.07842785660991466,0.11759396632856903,-0.231889627828717,0.8180263565722348,33.69432773042423,-0.38252651724334363,0.30419429780603496,"Welch Two Sample t-test","two.sided","alpha-tocopherol",NA,"Tocopherol Metabolism","C02477",0.9592683174192393,3386,"Cofactors and Vitamins","Tocopherol Metabolism",1561,"LC/MS Pos Late",2522,430.3782,"59-02-9;10191-41-0","14985","C02477","HMDB01893"
-0.034864235801755974,0.011626846760287603,0.04649108256204358,-0.23280968836078267,0.8171682668903332,37.708229145685245,-0.3381028786471484,0.2683744070436364,"Welch Two Sample t-test","two.sided","palmitoyl sphingomyelin (d18:1/16:0)",NA,"Sphingolipid Metabolism",NA,0.9592683174192393,2237,"Lipid","Sphingolipid Metabolism",37506,"LC/MS Pos Late",2168,703.5749,"6254-89-3","9939941",NA,NA
0.046807263050247835,0.13173521975649408,0.08492795670624624,0.23294174301466,0.8173865887181312,30.039641672952634,-0.36354381114659806,0.4571583372470937,"Welch Two Sample t-test","two.sided","paraxanthine",NA,"Xanthine Metabolism","C13747",0.9592683174192393,3522,"Xenobiotics","Xanthine Metabolism",18254,"LC/MS Neg",2279,179.0575,"611-59-6","4687","C13747","HMDB01860"
-0.03098400035255433,0.21646699052461427,0.2474509908771686,-0.2319371633459804,0.8177158520668383,41.90171326021878,-0.30059404840612935,0.2386260477010207,"Welch Two Sample t-test","two.sided","ursodeoxycholate",NA,"Secondary Bile Acid Metabolism","C07880",0.9592683174192393,2563,"Lipid","Secondary Bile Acid Metabolism",1605,"LC/MS Neg",5055,391.2854,"128-13-2","31401","C07880","HMDB00946"
0.02428200741823633,0.1546525483151926,0.13037054089695627,0.22858709609239636,0.8199032183661492,65.39065162688986,-0.18784294060434747,0.23640695544082016,"Welch Two Sample t-test","two.sided","tyramine O-sulfate",NA,"Phenylalanine and Tyrosine Metabolism",NA,0.9604821069361152,199,"Amino Acid","Phenylalanine and Tyrosine Metabolism",48408,"LC/MS Neg",1565,216.0336,"30223-92-8","153005",NA,"HMDB06409"
0.07655211570479464,-0.05679036422302453,-0.13334247992781917,0.2279822692779692,0.8214725682834652,25.580151800363705,-0.6142073980548788,0.7673116294644681,"Welch Two Sample t-test","two.sided","phosphate",NA,"Oxidative Phosphorylation","C00009",0.9613335388835219,1093,"Energy","Oxidative Phosphorylation",42109,"LC/MS Pos Early",576,98.9842,"7664-38-2","1061","C00009","HMDB01429"
0.05822317266161098,0.17134637854410872,0.11312320588249775,0.2256413363645705,0.8231722600514397,27.1188881235461,-0.4711106076842496,0.5875569530074715,"Welch Two Sample t-test","two.sided","octadecanedioate (C18)",NA,"Fatty Acid, Dicarboxylate",NA,0.96228138706717,1253,"Lipid","Fatty Acid, Dicarboxylate",36754,"LC/MS Neg",5043,313.2384,"871-70-5","70095",NA,"HMDB00782"
-0.042810323608876516,0.16854750023846446,0.21135782384734098,-0.22434752477166753,0.8239692508015996,30.78545149518005,-0.432103230454266,0.34648258323651304,"Welch Two Sample t-test","two.sided","X - 12906",NA,".",NA,0.96228138706717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.030561260755562952,0.24732941150895468,0.27789067226451764,-0.21879452549847606,0.8279427295407454,39.28897022922608,-0.3130246870769116,0.2519021655657857,"Welch Two Sample t-test","two.sided","X - 19455",NA,".",NA,0.9659331844642031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0421182869487986,0.14269329302349376,0.10057500607469516,0.2178779493450529,0.8289681069566308,30.65379373965576,-0.35232342662974636,0.43656000052734356,"Welch Two Sample t-test","two.sided","1-linoleoyl-GPE (18:2)*",NA,"Lysolipid",NA,0.9661415832865329,1945,"Lipid","Lysolipid",36600,"LC/MS Pos Late",1482,478.2928,NA,"52925130",NA,"HMDB11507"
0.03246257737450958,0.08696480112812281,0.05450222375361323,0.2109949759960221,0.8340628039378972,36.56221836436325,-0.27940278271778884,0.344327937466808,"Welch Two Sample t-test","two.sided","2-arachidonoyl-GPC* (20:4)*",NA,"Lysolipid",NA,0.9671259302498979,1922,"Lipid","Lysolipid",33387,"LC/MS Neg",5965,618.3413,NA,NA,NA,"HMDB61699"
-0.054730953043470254,0.17157791517217172,0.22630886821564197,-0.21492174864787167,0.8314309822019434,27.211078358183805,-0.5770507946114587,0.4675888885245182,"Welch Two Sample t-test","two.sided","3-hydroxyhexanoate",NA,"Fatty Acid, Monohydroxy",NA,0.9671259302498979,1402,"Lipid","Fatty Acid, Monohydroxy",53230,"LC/MS Neg",1725,131.0714,"10191-24-9","151492",NA,NA
0.027949985951426115,0.2564723940427899,0.22852240809136376,0.21162409237718893,0.8334225435425058,42.05576520124075,-0.23857514767865767,0.29447511958150996,"Welch Two Sample t-test","two.sided","fructose",NA,"Fructose, Mannose and Galactose Metabolism","C00095",0.9671259302498979,987,"Carbohydrate","Fructose, Mannose and Galactose Metabolism",48195,"LC/MS Polar",2022.2,225.0616,"57-48-7","5984","C00095","HMDB00660"
0.040677382244089254,0.09911240467337817,0.05843502242928892,0.20911087231502404,0.8357459835463622,30.63495357012755,-0.35625154632991285,0.4376063108180914,"Welch Two Sample t-test","two.sided","lysine",NA,"Lysine Metabolism","C00047",0.9671259302498979,83,"Amino Acid","Lysine Metabolism",1301,"LC/MS Pos Early",2850,147.1128,"56-87-1","5962","C00047","HMDB00182"
0.04051958186263516,0.34329534660705013,0.302775764744415,0.21356885629969818,0.832323056588801,30.105905401450574,-0.34689561607821,0.4279347798034803,"Welch Two Sample t-test","two.sided","X - 12812",NA,".",NA,0.9671259302498979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.03589922547624783,0.06683759094863308,0.030938365472385244,0.2127713872414746,0.8327848852291627,33.75939489997614,-0.3070752784131883,0.378873729365684,"Welch Two Sample t-test","two.sided","X - 12844",NA,".",NA,0.9671259302498979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0444661237574559,0.24122312946019603,0.19675700570274013,0.2096009840843837,0.8354459445777815,28.97405666824687,-0.3894391462740523,0.4783713937889641,"Welch Two Sample t-test","two.sided","X - 21735",NA,".",NA,0.9671259302498979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.040301095822159204,0.09507526002291328,0.05477416420075407,0.20452577225175456,0.8393048546750594,30.421972466811802,-0.36188768821887574,0.4424898798631941,"Welch Two Sample t-test","two.sided","benzoate",NA,"Benzoate Metabolism","C00180",0.9682981184876065,3467,"Xenobiotics","Benzoate Metabolism",15778,"LC/MS Neg",1750,121.0295,"65-85-0","243","C00180","HMDB01870"
-0.048426784636261766,0.30085520902235463,0.3492819936586164,-0.20498243639285885,0.8390912819185725,27.57823440266695,-0.5326934604272721,0.4358398911547484,"Welch Two Sample t-test","two.sided","N-(2-furoyl)glycine",NA,"Food Component/Plant",NA,0.9682981184876065,3795,"Xenobiotics","Food Component/Plant",31536,"LC/MS Neg",1525.8,168.0302,"5657-19-2;5657-19-2","21863",NA,"HMDB00439"
-0.040169722618879994,0.24476518001428674,0.28493490263316673,-0.20614301157649928,0.8380649981577832,30.148320908514844,-0.4380517383652894,0.3577122931275294,"Welch Two Sample t-test","two.sided","taurolithocholate 3-sulfate",NA,"Secondary Bile Acid Metabolism","C03642",0.9682981184876065,2561,"Lipid","Secondary Bile Acid Metabolism",36850,"LC/MS Neg",5026.7,280.6221,"64936-83-0","440071","C03642","HMDB02580"
-0.03484754057072262,0.15605539416692304,0.19090293473764566,-0.20213067632196777,0.8410578972137415,32.93697944458032,-0.3856256084249147,0.3159305272834695,"Welch Two Sample t-test","two.sided","1-stearoyl-GPE (18:0)",NA,"Lysolipid",NA,0.9691650413906971,1939,"Lipid","Lysolipid",42398,"LC/MS Pos Late",1626,482.3241,"69747-55-3","9547068",NA,"HMDB11130"
